"","ID","SID","Sample.Name","SRep","MRep","Section","Genus","Species","Sub_Spec","Latitude","Longitude","Group","Location","Date"
"452","PdR_Eir_Qrob_02","rb_R_C_2_01","PdR_Eir_Qrob_02_ATR_01","2","01","Quercus","Quercus","robur","robur",41.12201,-8.05102,"Peso da Regua","Eiriz",2018-04-25
"453","PdR_Eir_Qrob_02","rb_R_C_2_02","PdR_Eir_Qrob_02_ATR_02","2","02","Quercus","Quercus","robur","robur",41.12201,-8.05102,"Peso da Regua","Eiriz",2018-04-25
"454","PdR_Eir_Qrob_02","rb_R_C_2_03","PdR_Eir_Qrob_02_ATR_03","2","03","Quercus","Quercus","robur","robur",41.12201,-8.05102,"Peso da Regua","Eiriz",2018-04-25
"455","PdR_Erm_Qrob_01","rb_R_D_1_01","PdR_Erm_Qrob_01_ATR_01","1","01","Quercus","Quercus","robur","robur",41.34817,-7.87586,"Peso da Regua","Ermelo",2018-04-20
"456","PdR_Erm_Qrob_01","rb_R_D_1_02","PdR_Erm_Qrob_01_ATR_02","1","02","Quercus","Quercus","robur","robur",41.34817,-7.87586,"Peso da Regua","Ermelo",2018-04-20
"457","PdR_Erm_Qrob_01","rb_R_D_1_03","PdR_Erm_Qrob_01_ATR_03","1","03","Quercus","Quercus","robur","robur",41.34817,-7.87586,"Peso da Regua","Ermelo",2018-04-20
"458","PdR_Erm_Qrob_02","rb_R_D_2_01","PdR_Erm_Qrob_02_ATR_01","2","01","Quercus","Quercus","robur","robur",41.34826,-7.87553,"Peso da Regua","Ermelo",2018-04-20
"459","PdR_Erm_Qrob_02","rb_R_D_2_02","PdR_Erm_Qrob_02_ATR_02","2","02","Quercus","Quercus","robur","robur",41.34826,-7.87553,"Peso da Regua","Ermelo",2018-04-20
"460","PdR_Erm_Qrob_02","rb_R_D_2_03","PdR_Erm_Qrob_02_ATR_03","2","03","Quercus","Quercus","robur","robur",41.34826,-7.87553,"Peso da Regua","Ermelo",2018-04-20
"461","PdR_Erm_Qrob_03","rb_R_D_3_01","PdR_Erm_Qrob_03_ATR_01","3","01","Quercus","Quercus","robur","robur",41.34642,-7.90257,"Peso da Regua","Ermelo",2018-04-20
"462","PdR_Erm_Qrob_03","rb_R_D_3_02","PdR_Erm_Qrob_03_ATR_02","3","02","Quercus","Quercus","robur","robur",41.34642,-7.90257,"Peso da Regua","Ermelo",2018-04-20
"463","PdR_Erm_Qrob_03","rb_R_D_3_03","PdR_Erm_Qrob_03_ATR_03","3","03","Quercus","Quercus","robur","robur",41.34642,-7.90257,"Peso da Regua","Ermelo",2018-04-20
"465","PdR_Nov_Qrob_01","rb_R_E_1_01","PdR_Nov_Qrob_01_ATR_01","1","01","Quercus","Quercus","robur","robur",41.09999,-8.27449,"Peso da Regua","Novelhos",2018-04-25
"466","PdR_Nov_Qrob_01","rb_R_E_1_02","PdR_Nov_Qrob_01_ATR_02","1","02","Quercus","Quercus","robur","robur",41.09999,-8.27449,"Peso da Regua","Novelhos",2018-04-25
"467","PdR_Nov_Qrob_01","rb_R_E_1_03","PdR_Nov_Qrob_01_ATR_03","1","03","Quercus","Quercus","robur","robur",41.09999,-8.27449,"Peso da Regua","Novelhos",2018-04-25
"468","PdR_Nov_Qrob_02","rb_R_E_2_01","PdR_Nov_Qrob_02_ATR_01","2","01","Quercus","Quercus","robur","robur",41.10279,-8.27644,"Peso da Regua","Novelhos",2018-04-25
"469","PdR_Nov_Qrob_02","rb_R_E_2_02","PdR_Nov_Qrob_02_ATR_02","2","02","Quercus","Quercus","robur","robur",41.10279,-8.27644,"Peso da Regua","Novelhos",2018-04-25
"470","PdR_Nov_Qrob_02","rb_R_E_2_03","PdR_Nov_Qrob_02_ATR_03","2","03","Quercus","Quercus","robur","robur",41.10279,-8.27644,"Peso da Regua","Novelhos",2018-04-25
"471","PdR_Nov_Qrob_03","rb_R_E_3_01","PdR_Nov_Qrob_03_ATR_01","3","01","Quercus","Quercus","robur","robur",41.09918,-8.27431,"Peso da Regua","Novelhos",2018-04-25
"472","PdR_Nov_Qrob_03","rb_R_E_3_02","PdR_Nov_Qrob_03_ATR_02","3","02","Quercus","Quercus","robur","robur",41.09918,-8.27431,"Peso da Regua","Novelhos",2018-04-25
"473","PdR_Nov_Qrob_03","rb_R_E_3_03","PdR_Nov_Qrob_03_ATR_03","3","03","Quercus","Quercus","robur","robur",41.09918,-8.27431,"Peso da Regua","Novelhos",2018-04-25
"558","SPS_Ced_Qrob_01","rb_T_A_1_01","SPS_Ced_Qrob_01_ATR_01","1","01","Quercus","Quercus","robur","robur",40.71301,-8.35084,"Sao Pedro do Sul","Cedrim",2018-04-16
"559","SPS_Ced_Qrob_01","rb_T_A_1_02","SPS_Ced_Qrob_01_ATR_02","1","02","Quercus","Quercus","robur","robur",40.71301,-8.35084,"Sao Pedro do Sul","Cedrim",2018-04-16
"560","SPS_Ced_Qrob_01","rb_T_A_1_03","SPS_Ced_Qrob_01_ATR_03","1","03","Quercus","Quercus","robur","robur",40.71301,-8.35084,"Sao Pedro do Sul","Cedrim",2018-04-16
"561","SPS_Ced_Qrob_02","rb_T_A_2_01","SPS_Ced_Qrob_02_ATR_01","2","01","Quercus","Quercus","robur","robur",40.71349,-8.35084,"Sao Pedro do Sul","Cedrim",2018-04-16
"562","SPS_Ced_Qrob_02","rb_T_A_2_02","SPS_Ced_Qrob_02_ATR_02","2","02","Quercus","Quercus","robur","robur",40.71349,-8.35084,"Sao Pedro do Sul","Cedrim",2018-04-16
"563","SPS_Ced_Qrob_02","rb_T_A_2_03","SPS_Ced_Qrob_02_ATR_03","2","03","Quercus","Quercus","robur","robur",40.71349,-8.35084,"Sao Pedro do Sul","Cedrim",2018-04-16
"564","SPS_Ced_Qrob_03","rb_T_A_3_01","SPS_Ced_Qrob_03_ATR_01","3","01","Quercus","Quercus","robur","robur",40.70891,-8.35586,"Sao Pedro do Sul","Cedrim",2018-04-16
"565","SPS_Ced_Qrob_03","rb_T_A_3_02","SPS_Ced_Qrob_03_ATR_02","3","02","Quercus","Quercus","robur","robur",40.70891,-8.35586,"Sao Pedro do Sul","Cedrim",2018-04-16
"566","SPS_Ced_Qrob_03","rb_T_A_3_03","SPS_Ced_Qrob_03_ATR_03","3","03","Quercus","Quercus","robur","robur",40.70891,-8.35586,"Sao Pedro do Sul","Cedrim",2018-04-16
"567","SPS_Ced_Qrob_04","rb_T_A_4_01","SPS_Ced_Qrob_04_ATR_01","4","01","Quercus","Quercus","robur","robur",40.71351,-8.35066,"Sao Pedro do Sul","Cedrim",2018-04-16
"568","SPS_Ced_Qrob_04","rb_T_A_4_02","SPS_Ced_Qrob_04_ATR_02","4","02","Quercus","Quercus","robur","robur",40.71351,-8.35066,"Sao Pedro do Sul","Cedrim",2018-04-16
"569","SPS_Ced_Qrob_04","rb_T_A_4_03","SPS_Ced_Qrob_04_ATR_03","4","03","Quercus","Quercus","robur","robur",40.71351,-8.35066,"Sao Pedro do Sul","Cedrim",2018-04-16
"570","SPS_Per_Qrob_01","rb_T_B_1_01","SPS_Per_Qrob_01_ATR_01","1","01","Quercus","Quercus","robur","robur",40.80178,-8.04026,"Sao Pedro do Sul","Pereiro",2018-04-23
"571","SPS_Per_Qrob_01","rb_T_B_1_02","SPS_Per_Qrob_01_ATR_02","1","02","Quercus","Quercus","robur","robur",40.80178,-8.04026,"Sao Pedro do Sul","Pereiro",2018-04-23
"572","SPS_Per_Qrob_01","rb_T_B_1_03","SPS_Per_Qrob_01_ATR_03","1","03","Quercus","Quercus","robur","robur",40.80178,-8.04026,"Sao Pedro do Sul","Pereiro",2018-04-23
"573","SPS_Per_Qrob_02","rb_T_B_2_01","SPS_Per_Qrob_02_ATR_01","2","01","Quercus","Quercus","robur","robur",40.8017,-8.03997,"Sao Pedro do Sul","Pereiro",2018-04-23
"574","SPS_Per_Qrob_02","rb_T_B_2_02","SPS_Per_Qrob_02_ATR_02","2","02","Quercus","Quercus","robur","robur",40.8017,-8.03997,"Sao Pedro do Sul","Pereiro",2018-04-23
"575","SPS_Per_Qrob_02","rb_T_B_2_03","SPS_Per_Qrob_02_ATR_03","2","03","Quercus","Quercus","robur","robur",40.8017,-8.03997,"Sao Pedro do Sul","Pereiro",2018-04-23
"576","SPS_Per_Qrob_03","rb_T_B_3_02","SPS_Per_Qrob_03_ATR_02","3","02","Quercus","Quercus","robur","robur",40.80182,-8.04027,"Sao Pedro do Sul","Pereiro",2018-04-23
"577","SPS_Per_Qrob_03","rb_T_B_3_03","SPS_Per_Qrob_03_ATR_03","3","03","Quercus","Quercus","robur","robur",40.80182,-8.04027,"Sao Pedro do Sul","Pereiro",2018-04-23
"578","SPS_Per_Qrob_03","rb_T_B_3_04","SPS_Per_Qrob_03_ATR_04","3","04","Quercus","Quercus","robur","robur",40.80182,-8.04027,"Sao Pedro do Sul","Pereiro",2018-04-23
"579","SPS_SdB_Qrob_01","rb_T_C_1_01","SPS_SdB_Qrob_01_ATR_01","1","01","Quercus","Quercus","robur","robur",40.58885,-8.12526,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"580","SPS_SdB_Qrob_01","rb_T_C_1_02","SPS_SdB_Qrob_01_ATR_02","1","02","Quercus","Quercus","robur","robur",40.58885,-8.12526,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"581","SPS_SdB_Qrob_01","rb_T_C_1_03","SPS_SdB_Qrob_01_ATR_03","1","03","Quercus","Quercus","robur","robur",40.58885,-8.12526,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"582","SPS_SdB_Qrob_02","rb_T_C_2_01","SPS_SdB_Qrob_02_ATR_01","2","01","Quercus","Quercus","robur","robur",40.56981,-8.11667,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"583","SPS_SdB_Qrob_02","rb_T_C_2_02","SPS_SdB_Qrob_02_ATR_02","2","02","Quercus","Quercus","robur","robur",40.56981,-8.11667,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"584","SPS_SdB_Qrob_02","rb_T_C_2_03","SPS_SdB_Qrob_02_ATR_03","2","03","Quercus","Quercus","robur","robur",40.56981,-8.11667,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"585","Ali_Ami_Qrob_est_01","re_A_A_1_01","Ali_Ami_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",41.2775,-7.39681,"Alijo","Amieiro",2018-04-21
"586","Ali_Ami_Qrob_est_01","re_A_A_1_02","Ali_Ami_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",41.2775,-7.39681,"Alijo","Amieiro",2018-04-21
"587","Ali_Ami_Qrob_est_01","re_A_A_1_03","Ali_Ami_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",41.2775,-7.39681,"Alijo","Amieiro",2018-04-21
"591","PdR_ASJ_Qrob_est_01","re_R_A_1_01","PdR_ASJ_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",41.10473,-7.82004,"Peso da Regua","Aldeia de Sao Joao",2018-04-26
"592","PdR_ASJ_Qrob_est_01","re_R_A_1_02","PdR_ASJ_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",41.10473,-7.82004,"Peso da Regua","Aldeia de Sao Joao",2018-04-26
"593","PdR_ASJ_Qrob_est_01","re_R_A_1_03","PdR_ASJ_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",41.10473,-7.82004,"Peso da Regua","Aldeia de Sao Joao",2018-04-26
"594","PdR_ASJ_Qrob_est_02","re_R_A_2_01","PdR_ASJ_Qrob_est_02_ATR_01","2","01","Quercus","Quercus","robur","estremadurensis",41.10475,-7.82066,"Peso da Regua","Aldeia de Sao Joao",2018-04-25
"595","PdR_ASJ_Qrob_est_02","re_R_A_2_02","PdR_ASJ_Qrob_est_02_ATR_02","2","02","Quercus","Quercus","robur","estremadurensis",41.10475,-7.82066,"Peso da Regua","Aldeia de Sao Joao",2018-04-25
"596","PdR_ASJ_Qrob_est_02","re_R_A_2_03","PdR_ASJ_Qrob_est_02_ATR_03","2","03","Quercus","Quercus","robur","estremadurensis",41.10475,-7.82066,"Peso da Regua","Aldeia de Sao Joao",2018-04-25
"588","PdR_Arc_Qrob_est_01","re_R_B_1_01","PdR_Arc_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",41.09377,-7.94371,"Peso da Regua","Arco",2018-04-25
"589","PdR_Arc_Qrob_est_01","re_R_B_1_02","PdR_Arc_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",41.09377,-7.94371,"Peso da Regua","Arco",2018-04-25
"590","PdR_Arc_Qrob_est_01","re_R_B_1_03","PdR_Arc_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",41.09377,-7.94371,"Peso da Regua","Arco",2018-04-25
"597","PdR_Eir_Qrob_est_01","re_R_C_1_01","PdR_Eir_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",41.12159,-8.05179,"Peso da Regua","Eiriz",2018-04-25
"598","PdR_Eir_Qrob_est_01","re_R_C_1_02","PdR_Eir_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",41.12159,-8.05179,"Peso da Regua","Eiriz",2018-04-25
"599","PdR_Eir_Qrob_est_01","re_R_C_1_03","PdR_Eir_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",41.12159,-8.05179,"Peso da Regua","Eiriz",2018-04-25
"600","PdR_Eir_Qrob_est_02","re_R_C_2_01","PdR_Eir_Qrob_est_02_ATR_01","2","01","Quercus","Quercus","robur","estremadurensis",41.12155,-8.05192,"Peso da Regua","Eiriz",2018-04-25
"601","PdR_Eir_Qrob_est_02","re_R_C_2_02","PdR_Eir_Qrob_est_02_ATR_02","2","02","Quercus","Quercus","robur","estremadurensis",41.12155,-8.05192,"Peso da Regua","Eiriz",2018-04-25
"602","PdR_Eir_Qrob_est_02","re_R_C_2_03","PdR_Eir_Qrob_est_02_ATR_03","2","03","Quercus","Quercus","robur","estremadurensis",41.12155,-8.05192,"Peso da Regua","Eiriz",2018-04-25
"603","PdR_Erm_Qrob_est_01","re_R_D_1_01","PdR_Erm_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",41.34705,-7.90243,"Peso da Regua","Ermelo",2018-04-20
"604","PdR_Erm_Qrob_est_01","re_R_D_1_02","PdR_Erm_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",41.34705,-7.90243,"Peso da Regua","Ermelo",2018-04-20
"605","PdR_Erm_Qrob_est_01","re_R_D_1_03","PdR_Erm_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",41.34705,-7.90243,"Peso da Regua","Ermelo",2018-04-20
"606","SPS_Per_Qrob_est_01","re_T_B_1_01","SPS_Per_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",40.80243,-8.04057,"Sao Pedro do Sul","Pereiro",2018-04-23
"607","SPS_Per_Qrob_est_01","re_T_B_1_02","SPS_Per_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",40.80243,-8.04057,"Sao Pedro do Sul","Pereiro",2018-04-23
"608","SPS_Per_Qrob_est_01","re_T_B_1_03","SPS_Per_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",40.80243,-8.04057,"Sao Pedro do Sul","Pereiro",2018-04-23
"609","SPS_Per_Qrob_est_02","re_T_B_2_01","SPS_Per_Qrob_est_02_ATR_01","2","01","Quercus","Quercus","robur","estremadurensis",40.802,-8.04034,"Sao Pedro do Sul","Pereiro",2018-04-23
"610","SPS_Per_Qrob_est_02","re_T_B_2_02","SPS_Per_Qrob_est_02_ATR_02","2","02","Quercus","Quercus","robur","estremadurensis",40.802,-8.04034,"Sao Pedro do Sul","Pereiro",2018-04-23
"611","SPS_Per_Qrob_est_02","re_T_B_2_03","SPS_Per_Qrob_est_02_ATR_03","2","03","Quercus","Quercus","robur","estremadurensis",40.802,-8.04034,"Sao Pedro do Sul","Pereiro",2018-04-23
"612","SPS_Per_Qrob_est_03","re_T_B_3_01","SPS_Per_Qrob_est_03_ATR_01","3","01","Quercus","Quercus","robur","estremadurensis",40.80215,-8.04043,"Sao Pedro do Sul","Pereiro",2018-04-23
"613","SPS_Per_Qrob_est_03","re_T_B_3_02","SPS_Per_Qrob_est_03_ATR_02","3","02","Quercus","Quercus","robur","estremadurensis",40.80215,-8.04043,"Sao Pedro do Sul","Pereiro",2018-04-23
"614","SPS_Per_Qrob_est_03","re_T_B_3_03","SPS_Per_Qrob_est_03_ATR_03","3","03","Quercus","Quercus","robur","estremadurensis",40.80215,-8.04043,"Sao Pedro do Sul","Pereiro",2018-04-23
"615","SPS_Per_Qrob_est_04","re_T_B_4_01","SPS_Per_Qrob_est_04_ATR_01","4","01","Quercus","Quercus","robur","estremadurensis",40.80177,-8.09013,"Sao Pedro do Sul","Pereiro",2018-04-23
"616","SPS_Per_Qrob_est_04","re_T_B_4_02","SPS_Per_Qrob_est_04_ATR_02","4","02","Quercus","Quercus","robur","estremadurensis",40.80177,-8.09013,"Sao Pedro do Sul","Pereiro",2018-04-23
"617","SPS_Per_Qrob_est_04","re_T_B_4_03","SPS_Per_Qrob_est_04_ATR_03","4","03","Quercus","Quercus","robur","estremadurensis",40.80177,-8.09013,"Sao Pedro do Sul","Pereiro",2018-04-23
"618","SPS_SdB_Qrob_est_01","re_T_C_1_01","SPS_SdB_Qrob_est_01_ATR_01","1","01","Quercus","Quercus","robur","estremadurensis",40.56827,-8.11616,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"619","SPS_SdB_Qrob_est_01","re_T_C_1_02","SPS_SdB_Qrob_est_01_ATR_02","1","02","Quercus","Quercus","robur","estremadurensis",40.56827,-8.11616,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"620","SPS_SdB_Qrob_est_01","re_T_C_1_03","SPS_SdB_Qrob_est_01_ATR_03","1","03","Quercus","Quercus","robur","estremadurensis",40.56827,-8.11616,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"621","SPS_SdB_Qrob_est_02","re_T_C_2_01","SPS_SdB_Qrob_est_02_ATR_01","2","01","Quercus","Quercus","robur","estremadurensis",40.58894,-8.12521,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"622","SPS_SdB_Qrob_est_02","re_T_C_2_02","SPS_SdB_Qrob_est_02_ATR_02","2","02","Quercus","Quercus","robur","estremadurensis",40.58894,-8.12521,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"623","SPS_SdB_Qrob_est_02","re_T_C_2_03","SPS_SdB_Qrob_est_02_ATR_03","2","03","Quercus","Quercus","robur","estremadurensis",40.58894,-8.12521,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"624","SPS_SdB_Qrob_est_03","re_T_C_3_01","SPS_SdB_Qrob_est_03_ATR_01","3","01","Quercus","Quercus","robur","estremadurensis",40.56969,-8.11669,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"625","SPS_SdB_Qrob_est_03","re_T_C_3_02","SPS_SdB_Qrob_est_03_ATR_02","3","02","Quercus","Quercus","robur","estremadurensis",40.56969,-8.11669,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"626","SPS_SdB_Qrob_est_03","re_T_C_3_03","SPS_SdB_Qrob_est_03_ATR_03","3","03","Quercus","Quercus","robur","estremadurensis",40.56969,-8.11669,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"627","SPS_SdB_Qrob_est_04","re_T_C_4_01","SPS_SdB_Qrob_est_04_ATR_01","4","01","Quercus","Quercus","robur","estremadurensis",40.58898,-8.12521,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"628","SPS_SdB_Qrob_est_04","re_T_C_4_02","SPS_SdB_Qrob_est_04_ATR_02","4","02","Quercus","Quercus","robur","estremadurensis",40.58898,-8.12521,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"629","SPS_SdB_Qrob_est_04","re_T_C_4_03","SPS_SdB_Qrob_est_04_ATR_03","4","03","Quercus","Quercus","robur","estremadurensis",40.58898,-8.12521,"Sao Pedro do Sul","Santiago de Besteiros",2018-04-23
"630","Ali_Ami_Qrot_01","ro_A_A_1_01","Ali_Ami_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",41.28501,-7.39484,"Alijo","Amieiro",2018-04-21
"631","Ali_Ami_Qrot_01","ro_A_A_1_02","Ali_Ami_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",41.28501,-7.39484,"Alijo","Amieiro",2018-04-21
"632","Ali_Ami_Qrot_01","ro_A_A_1_03","Ali_Ami_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",41.28501,-7.39484,"Alijo","Amieiro",2018-04-21
"633","Ali_Ami_Qrot_02","ro_A_A_2_01","Ali_Ami_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",41.28355,-7.39534,"Alijo","Amieiro",2018-04-21
"634","Ali_Ami_Qrot_02","ro_A_A_2_02","Ali_Ami_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",41.28355,-7.39534,"Alijo","Amieiro",2018-04-21
"635","Ali_Ami_Qrot_02","ro_A_A_2_03","Ali_Ami_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",41.28355,-7.39534,"Alijo","Amieiro",2018-04-21
"636","Ali_Gal_Qrot_01","ro_A_B_1_01","Ali_Gal_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",41.17476,-7.6705,"Alijo","Galafura",2018-04-26
"637","Ali_Gal_Qrot_01","ro_A_B_1_02","Ali_Gal_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",41.17476,-7.6705,"Alijo","Galafura",2018-04-26
"638","Ali_Gal_Qrot_01","ro_A_B_1_03","Ali_Gal_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",41.17476,-7.6705,"Alijo","Galafura",2018-04-26
"639","Ali_Gal_Qrot_02","ro_A_B_2_01","Ali_Gal_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",41.17289,-7.67196,"Alijo","Galafura",2018-04-26
"640","Ali_Gal_Qrot_02","ro_A_B_2_02","Ali_Gal_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",41.17289,-7.67196,"Alijo","Galafura",2018-04-26
"641","Ali_Gal_Qrot_02","ro_A_B_2_03","Ali_Gal_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",41.17289,-7.67196,"Alijo","Galafura",2018-04-26
"642","Ali_Gal_Qrot_03","ro_A_B_3_01","Ali_Gal_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",41.17481,-7.67045,"Alijo","Galafura",2018-04-26
"643","Ali_Gal_Qrot_03","ro_A_B_3_02","Ali_Gal_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",41.17481,-7.67045,"Alijo","Galafura",2018-04-26
"644","Ali_Gal_Qrot_03","ro_A_B_3_03","Ali_Gal_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",41.17481,-7.67045,"Alijo","Galafura",2018-04-26
"645","Ali_Gal_Qrot_04","ro_A_B_4_01","Ali_Gal_Qrot_04_ATR_01","4","01","Ilex","Quercus","rotundifolia","rotundifolia",41.17268,-7.67235,"Alijo","Galafura",2018-04-26
"646","Ali_Gal_Qrot_04","ro_A_B_4_02","Ali_Gal_Qrot_04_ATR_02","4","02","Ilex","Quercus","rotundifolia","rotundifolia",41.17268,-7.67235,"Alijo","Galafura",2018-04-26
"647","Ali_Gal_Qrot_04","ro_A_B_4_03","Ali_Gal_Qrot_04_ATR_03","4","03","Ilex","Quercus","rotundifolia","rotundifolia",41.17268,-7.67235,"Alijo","Galafura",2018-04-26
"648","Ali_Gal_Qrot_05","ro_A_B_5_01","Ali_Gal_Qrot_05_ATR_01","5","01","Ilex","Quercus","rotundifolia","rotundifolia",41.17397,-7.6711,"Alijo","Galafura",2018-04-26
"649","Ali_Gal_Qrot_05","ro_A_B_5_02","Ali_Gal_Qrot_05_ATR_02","5","02","Ilex","Quercus","rotundifolia","rotundifolia",41.17397,-7.6711,"Alijo","Galafura",2018-04-26
"650","Ali_Gal_Qrot_05","ro_A_B_5_03","Ali_Gal_Qrot_05_ATR_03","5","03","Ilex","Quercus","rotundifolia","rotundifolia",41.17397,-7.6711,"Alijo","Galafura",2018-04-26
"651","Can_CdM_Qrot_01","ro_C_A_1_01","Can_CdM_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",39.47676,-8.70287,"Candeeiros","Casais da Mureta",2018-04-23
"652","Can_CdM_Qrot_01","ro_C_A_1_02","Can_CdM_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",39.47676,-8.70287,"Candeeiros","Casais da Mureta",2018-04-23
"653","Can_CdM_Qrot_01","ro_C_A_1_03","Can_CdM_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",39.47676,-8.70287,"Candeeiros","Casais da Mureta",2018-04-23
"654","Can_CdM_Qrot_02","ro_C_A_2_01","Can_CdM_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",39.47701,-8.70269,"Candeeiros","Casais da Mureta",2018-04-23
"655","Can_CdM_Qrot_02","ro_C_A_2_02","Can_CdM_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",39.47701,-8.70269,"Candeeiros","Casais da Mureta",2018-04-23
"656","Can_CdM_Qrot_02","ro_C_A_2_03","Can_CdM_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",39.47701,-8.70269,"Candeeiros","Casais da Mureta",2018-04-23
"657","Can_CdM_Qrot_03","ro_C_A_3_01","Can_CdM_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",39.47959,-8.69943,"Candeeiros","Casais da Mureta",2018-04-23
"658","Can_CdM_Qrot_03","ro_C_A_3_02","Can_CdM_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",39.47959,-8.69943,"Candeeiros","Casais da Mureta",2018-04-23
"659","Can_CdM_Qrot_03","ro_C_A_3_03","Can_CdM_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",39.47959,-8.69943,"Candeeiros","Casais da Mureta",2018-04-23
"661","Can_CdM_Qrot_04","ro_C_A_4_01","Can_CdM_Qrot_04_ATR_01","4","01","Ilex","Quercus","rotundifolia","rotundifolia",39.47102,-8.709,"Candeeiros","Casais da Mureta",2018-04-23
"663","Can_CdM_Qrot_04","ro_C_A_4_02","Can_CdM_Qrot_04_ATR_02","4","02","Ilex","Quercus","rotundifolia","rotundifolia",39.47102,-8.709,"Candeeiros","Casais da Mureta",2018-04-23
"665","Can_CdM_Qrot_04","ro_C_A_4_03","Can_CdM_Qrot_04_ATR_03","4","03","Ilex","Quercus","rotundifolia","rotundifolia",39.47102,-8.709,"Candeeiros","Casais da Mureta",2018-04-23
"660","Can_CdM_Qrot_05","ro_C_A_5_01","Can_CdM_Qrot_05_ATR_01","5","01","Ilex","Quercus","rotundifolia","rotundifolia",39.48106,-8.69892,"Candeeiros","Casais da Mureta",2018-04-23
